Time,Movement,Light,Temprature,Humidity,Sound
06:13:04,0,205,21.30,43.00,0
06:13:05,0,206,21.30,43.00,0
06:13:06,0,206,21.30,43.00,0
06:13:07,0,206,21.30,43.00,0
06:13:08,0,206,21.30,43.00,0
06:13:09,0,206,21.30,43.00,0
06:13:10,0,207,21.30,43.00,0
06:13:11,0,207,21.30,43.00,0
06:13:12,0,207,21.30,43.00,0
06:13:14,0,207,21.30,43.00,0
06:13:15,0,207,21.30,43.00,0
06:13:16,0,207,21.30,43.00,0
06:13:17,0,207,21.30,43.00,0
06:13:18,0,207,21.30,43.00,0
06:13:19,0,207,21.30,43.00,0
06:13:20,0,207,21.30,43.00,0
06:13:21,0,207,21.30,43.00,0
06:13:22,0,207,21.30,43.00,0
06:13:23,0,207,21.30,43.00,0
06:13:24,0,207,21.30,43.00,0
06:13:25,0,208,21.30,43.00,0
06:13:26,0,208,21.30,43.00,0
06:13:27,0,208,21.30,43.00,0
06:13:28,0,208,21.30,43.00,0
06:13:29,0,208,21.30,43.00,0
06:13:30,0,208,21.30,43.00,0
06:13:31,0,208,21.30,43.00,0
06:13:32,0,208,21.30,43.00,0
06:13:33,0,208,21.30,43.00,0
06:13:34,0,208,21.30,43.00,0
06:13:35,0,208,21.30,43.00,0
06:13:36,0,208,21.30,43.00,0
06:13:37,0,208,21.30,43.00,0
06:13:38,0,208,21.30,43.00,0
06:13:39,0,208,21.30,43.00,0
06:13:40,0,208,21.30,43.00,0
06:13:41,0,208,21.30,43.00,0
06:13:42,0,207,21.30,43.00,0
06:13:43,0,207,21.30,43.00,0
06:13:44,0,207,21.30,43.00,0
06:13:45,0,207,21.30,43.00,0
06:13:46,0,207,21.30,43.00,0
06:13:47,0,206,21.30,43.00,0
06:13:48,0,206,21.30,43.00,0
06:13:49,0,206,21.30,43.00,0
06:13:50,0,206,21.30,43.00,0
06:13:51,0,206,21.30,43.00,0
06:13:52,0,206,21.30,43.00,0
06:13:53,0,206,21.30,43.00,0
06:13:54,0,206,21.30,43.00,0
06:13:55,0,206,21.30,43.00,0
06:13:56,0,205,21.30,43.00,0
06:13:57,0,205,21.30,43.00,0
06:13:58,0,205,21.30,43.00,0
06:13:59,0,205,21.30,43.00,0
06:14:01,0,204,21.30,43.00,0
06:14:02,0,204,21.30,43.00,0
06:14:03,0,204,21.30,43.00,0
06:14:04,0,204,21.30,43.00,0
06:14:05,0,204,21.30,43.00,0
06:14:06,0,204,21.30,43.00,0
06:14:07,0,204,21.30,43.00,0
06:14:08,0,204,21.30,43.00,0
06:14:09,0,204,21.30,43.00,0
06:14:10,0,204,21.30,43.00,0
06:14:11,0,204,21.30,43.00,0
06:14:12,0,204,21.30,43.00,0
06:14:13,0,204,21.30,43.00,0
06:14:14,0,204,21.30,43.00,0
06:14:15,0,204,21.30,43.00,0
06:14:16,0,204,21.30,43.00,0
06:14:17,0,204,21.30,43.00,0
06:14:18,0,204,21.30,43.00,0
06:14:19,0,204,21.30,43.00,0
06:14:20,0,204,21.30,43.00,0
06:14:21,0,204,21.30,43.00,0
06:14:22,0,204,21.30,43.00,0
06:14:23,0,204,21.30,43.00,0
06:14:24,0,204,21.30,43.00,0
06:14:25,0,204,21.30,43.00,0
06:14:26,0,204,21.30,43.00,0
06:14:27,0,204,21.30,43.00,0
06:14:28,0,204,21.30,43.00,0
06:14:29,0,204,21.30,43.00,0
06:14:30,0,204,21.30,43.00,0
06:14:31,0,204,21.30,43.00,0
06:14:32,0,204,21.30,43.00,0
06:14:33,0,204,21.30,43.00,0
06:14:34,0,204,21.30,43.00,0
06:14:35,0,204,21.30,43.00,0
06:14:36,0,204,21.30,43.00,0
06:14:37,0,204,21.30,43.00,0
06:14:38,0,204,21.30,43.00,0
06:14:39,0,204,21.30,43.00,0
06:14:40,0,204,21.30,43.00,0
06:14:41,0,204,21.30,43.00,0
06:14:42,0,204,21.30,43.00,0
06:14:43,0,204,21.30,43.00,0
06:14:44,0,204,21.30,43.00,0
06:14:45,0,204,21.30,43.00,0
06:14:46,0,204,21.30,43.00,0
06:14:47,0,204,21.30,43.00,0
06:14:48,0,204,21.30,43.00,0
06:14:50,0,204,21.30,43.00,0
06:14:51,0,204,21.30,43.00,0
06:14:52,0,204,21.30,43.00,0
06:14:53,0,204,21.30,43.00,0
06:14:54,0,204,21.30,43.00,0
06:14:55,0,204,21.30,43.00,0
06:14:56,0,204,21.30,43.00,0
06:14:57,0,205,21.30,43.00,0
06:14:58,0,205,21.30,43.00,0
06:14:59,0,205,21.30,43.00,0
06:15:00,0,205,21.30,43.00,0
06:15:01,0,205,21.30,43.00,0
06:15:02,0,205,21.30,43.00,0
06:15:03,0,205,21.30,43.00,0
06:15:04,0,205,21.30,43.00,0
06:15:05,0,205,21.30,43.00,0
06:15:06,0,205,21.30,43.00,0
06:15:07,0,205,21.30,43.00,0
06:15:08,0,205,21.30,43.00,0
06:15:09,0,205,21.30,43.00,0
06:15:10,0,205,21.30,43.00,0
06:15:11,0,206,21.30,43.00,0
06:15:12,0,206,21.30,43.00,0
06:15:13,0,206,21.30,43.00,0
06:15:14,0,206,21.30,43.00,0
06:15:15,0,206,21.30,43.00,0
06:15:16,0,206,21.30,43.00,0
06:15:17,0,206,21.30,43.00,0
06:15:18,0,206,21.30,43.00,0
06:15:19,0,206,21.30,43.00,0
06:15:20,0,206,21.30,43.00,0
06:15:21,0,206,21.30,43.00,0
06:15:22,0,207,21.30,43.00,0
06:15:23,0,207,21.30,43.00,0
06:15:24,0,207,21.30,43.00,0
06:15:25,0,207,21.30,43.00,0
06:15:26,0,207,21.30,43.00,0
06:15:27,0,207,21.30,43.00,0
06:15:28,0,207,21.30,43.00,0
06:15:29,0,207,21.30,43.00,0
06:15:30,0,207,21.30,43.00,0
06:15:31,0,208,21.30,43.00,0
06:15:32,0,208,21.30,43.00,0
06:15:33,0,208,21.30,43.00,0
06:15:34,0,208,21.30,43.00,0
06:15:35,0,208,21.30,43.00,0
06:15:37,0,208,21.30,43.00,0
06:15:38,0,208,21.30,43.00,0
06:15:39,0,208,21.30,43.00,0
06:15:40,0,208,21.30,43.00,0
06:15:41,0,208,21.30,43.00,0
06:15:42,0,209,21.30,43.00,0
06:15:43,0,209,21.30,43.00,0
06:15:44,1,209,21.30,43.00,0
06:15:45,1,209,21.30,43.00,0
06:15:46,1,209,21.30,43.00,0
06:15:47,1,209,21.30,43.00,0
06:15:48,1,209,21.30,43.00,0
06:15:49,1,209,21.30,43.00,0
06:15:50,1,209,21.30,43.00,0
06:15:51,1,210,21.30,43.00,0
06:15:52,1,210,21.30,43.00,0
06:15:53,1,210,21.30,43.00,0
06:15:54,1,210,21.30,43.00,0
06:15:55,1,210,21.30,43.00,0
06:15:56,1,210,21.30,43.00,0
06:15:57,1,210,21.30,43.00,0
06:15:58,1,211,21.30,43.00,0
06:15:59,1,211,21.30,43.00,0
06:16:00,1,211,21.30,43.00,0
06:16:01,1,211,21.30,43.00,0
06:16:02,1,211,21.30,43.00,0
06:16:03,1,211,21.30,43.00,0
06:16:04,1,211,21.30,43.00,0
06:16:05,1,211,21.30,43.00,0
06:16:06,1,211,21.30,43.00,0
06:16:07,1,212,21.30,43.00,0
06:16:08,1,212,21.30,43.00,0
06:16:09,1,212,21.30,43.00,0
06:16:10,1,212,21.30,43.00,0
06:16:11,1,212,21.30,43.00,0
06:16:12,1,212,21.30,43.00,0
06:16:13,1,212,21.30,43.00,0
06:16:14,1,213,21.30,43.00,0
06:16:15,1,213,21.30,43.00,0
06:16:16,0,213,21.30,43.00,0
06:16:17,0,213,21.30,43.00,0
06:16:18,0,213,21.30,43.00,0
06:16:19,0,213,21.30,43.00,0
06:16:20,0,213,21.30,43.00,0
06:16:21,0,213,21.30,43.00,0
06:16:22,0,214,21.30,43.00,0
06:16:24,0,214,21.30,43.00,0
06:16:25,0,214,21.30,43.00,0
06:16:26,0,214,21.30,43.00,0
06:16:27,0,214,21.30,43.00,0
06:16:28,0,214,21.30,43.00,0
06:16:29,0,215,21.30,43.00,0
06:16:30,0,215,21.30,43.00,0
06:16:31,0,215,21.30,43.00,0
06:16:32,0,215,21.30,43.00,0
06:16:33,0,215,21.30,43.00,0
06:16:34,0,215,21.30,43.00,0
06:16:35,0,216,21.30,43.00,0
06:16:36,0,215,21.30,43.00,0
06:16:37,0,216,21.30,43.00,0
06:16:38,0,216,21.30,43.00,0
06:16:39,0,216,21.30,43.00,0
06:16:40,0,216,21.30,43.00,0
06:16:41,0,217,21.30,43.00,0
06:16:42,0,217,21.30,43.00,0
06:16:43,0,217,21.30,43.00,0
06:16:44,0,217,21.30,43.00,0
06:16:45,0,217,21.30,43.00,0
06:16:46,0,218,21.30,43.00,0
06:16:47,0,218,21.30,43.00,0
06:16:48,0,218,21.30,43.00,0
06:16:49,0,218,21.30,43.00,0
06:16:50,0,218,21.30,43.00,0
06:16:51,0,218,21.30,43.00,0
06:16:52,0,219,21.30,43.00,0
06:16:53,0,219,21.30,43.00,0
06:16:54,0,219,21.30,43.00,0
06:16:55,0,219,21.30,43.00,0
06:16:56,0,219,21.30,43.00,0
06:16:57,0,220,21.30,43.00,0
06:16:58,0,220,21.30,43.00,0
06:16:59,0,220,21.30,43.00,0
06:17:00,0,221,21.30,43.00,0
06:17:01,0,221,21.30,43.00,0
06:17:02,0,221,21.30,43.00,0
06:17:03,0,221,21.30,43.00,0
06:17:04,0,221,21.30,43.00,0
06:17:05,0,222,21.30,43.00,0
06:17:06,0,222,21.30,43.00,0
06:17:07,0,222,21.30,43.00,0
06:17:08,0,223,21.30,43.00,0
06:17:09,0,223,21.30,43.00,0
06:17:11,0,223,21.30,43.00,0
06:17:12,0,224,21.30,43.00,0
06:17:13,0,224,21.30,43.00,0
06:17:14,0,224,21.30,43.00,0
06:17:15,0,225,21.30,43.00,0
06:17:16,0,225,21.30,43.00,0
06:17:17,0,225,21.30,43.00,0
06:17:18,0,226,21.30,43.00,0
06:17:19,0,226,21.30,43.00,0
06:17:20,0,227,21.30,43.00,0
06:17:21,0,227,21.30,43.00,0
06:17:22,0,227,21.30,43.00,0
06:17:23,0,228,21.30,43.00,0
06:17:24,0,228,21.30,43.00,0
06:17:25,0,229,21.30,43.00,0
06:17:26,0,229,21.30,43.00,0
06:17:27,0,230,21.30,43.00,0
06:17:28,0,230,21.30,43.00,0
06:17:29,0,231,21.30,43.00,0
06:17:30,0,231,21.30,43.00,0
06:17:31,0,232,21.30,43.00,0
06:17:32,0,232,21.30,43.00,0
06:17:33,0,233,21.30,43.00,0
06:17:34,0,233,21.30,43.00,0
06:17:35,0,234,21.30,43.00,0
06:17:36,0,235,21.30,43.00,0
06:17:37,0,235,21.30,43.00,0
06:17:38,0,236,21.30,43.00,0
06:17:39,0,236,21.30,43.00,0
06:17:40,0,237,21.30,43.00,0
06:17:41,0,238,21.30,43.00,0
06:17:42,0,238,21.30,43.00,0
06:17:43,0,239,21.30,43.00,0
06:17:44,0,239,21.30,43.00,0
06:17:45,0,239,21.30,43.00,0
06:17:46,0,240,21.30,43.00,0
06:17:47,0,240,21.30,43.00,0
06:17:48,0,241,21.30,43.00,0
06:17:49,0,241,21.30,43.00,0
06:17:50,0,242,21.30,43.00,0
06:17:51,0,242,21.30,43.00,0
06:17:52,0,243,21.30,43.00,0
06:17:53,0,243,21.30,43.00,0
06:17:54,0,243,21.30,43.00,0
06:17:55,0,243,21.30,43.00,0
06:17:56,0,243,21.30,43.00,0
06:17:58,0,243,21.30,43.00,0
06:17:59,0,243,21.30,43.00,0
06:18:00,0,243,21.30,43.00,0
06:18:01,0,242,21.30,43.00,0
06:18:02,0,242,21.30,43.00,0
06:18:03,0,241,21.30,43.00,0
06:18:04,0,241,21.30,43.00,0
06:18:05,0,241,21.30,43.00,0
06:18:06,0,240,21.30,43.00,0
06:18:07,0,240,21.30,43.00,0
06:18:08,0,240,21.30,43.00,0
06:18:09,0,239,21.30,43.00,0
06:18:10,0,239,21.30,43.00,0
06:18:11,0,239,21.30,43.00,0
06:18:12,0,239,21.30,43.00,0
06:18:13,0,238,21.30,43.00,0
06:18:14,0,238,21.30,43.00,0
06:18:15,0,238,21.30,43.00,0
06:18:16,0,238,21.30,43.00,0
06:18:17,0,237,21.30,43.00,0
06:18:18,0,237,21.30,43.00,0
06:18:19,0,237,21.30,43.00,0
06:18:20,0,237,21.30,43.00,0
06:18:21,0,237,21.30,43.00,0
06:18:22,0,237,21.30,43.00,0
06:18:23,0,236,21.30,43.00,0
06:18:24,0,236,21.30,43.00,0
06:18:25,0,236,21.30,43.00,0
06:18:26,0,236,21.30,43.00,0
06:18:27,0,236,21.30,43.00,0
06:18:28,0,236,21.30,43.00,0
06:18:29,0,236,21.30,43.00,0
06:18:30,0,236,21.30,43.00,0
06:18:31,0,236,21.30,43.00,0
06:18:32,0,236,21.30,43.00,0
06:18:33,0,235,21.30,43.00,0
06:18:34,0,235,21.30,43.00,0
06:18:35,0,235,21.30,43.00,0
06:18:36,0,235,21.30,43.00,0
06:18:37,0,235,21.30,43.00,0
06:18:38,0,235,21.30,43.00,0
06:18:39,0,235,21.30,43.00,0
06:18:40,0,235,21.30,43.00,0
06:18:41,0,235,21.30,43.00,0
06:18:42,0,235,21.30,43.00,0
06:18:43,0,235,21.30,43.00,0
06:18:45,0,236,21.30,43.00,0
06:18:46,0,236,21.30,43.00,0
06:18:47,0,236,21.30,43.00,0
06:18:48,0,236,21.30,43.00,0
06:18:49,0,236,21.30,43.00,0
06:18:50,0,236,21.30,43.00,0
06:18:51,0,236,21.30,43.00,0
06:18:52,0,236,21.30,43.00,0
06:18:53,0,236,21.30,43.00,0
06:18:54,0,236,21.30,43.00,0
06:18:55,0,236,21.30,43.00,0
06:18:56,0,236,21.30,43.00,0
06:18:57,0,236,21.30,43.00,0
06:18:58,0,237,21.30,43.00,0
06:18:59,0,237,21.30,43.00,0
06:19:00,0,237,21.30,43.00,0
06:19:01,0,237,21.30,43.00,0
06:19:02,0,237,21.30,43.00,0
06:19:03,0,237,21.30,43.00,0
06:19:04,0,237,21.30,43.00,0
06:19:05,0,237,21.30,43.00,0
06:19:06,0,238,21.30,43.00,0
06:19:07,0,238,21.30,43.00,0
06:19:08,0,238,21.30,43.00,0
06:19:09,0,238,21.30,43.00,0
06:19:10,0,238,21.30,43.00,0
06:19:11,0,238,21.30,43.00,0
06:19:12,0,239,21.30,43.00,0
06:19:13,0,239,21.30,43.00,0
06:19:14,0,239,21.30,43.00,0
06:19:15,0,239,21.30,43.00,0
06:19:16,0,239,21.30,43.00,0
06:19:17,0,240,21.30,43.00,0
06:19:18,0,240,21.30,43.00,0
06:19:19,0,240,21.30,43.00,0
06:19:20,0,240,21.30,43.00,0
06:19:21,0,241,21.30,43.00,0
06:19:22,0,241,21.30,43.00,0
06:19:23,0,241,21.30,43.00,0
06:19:24,0,241,21.30,43.00,0
06:19:25,0,242,21.30,43.00,0
06:19:26,0,242,21.30,43.00,0
06:19:27,0,242,21.30,43.00,0
06:19:28,0,242,21.30,43.00,0
06:19:29,0,243,21.30,43.00,0
06:19:30,0,243,21.30,43.00,0
06:19:31,0,243,21.30,43.00,0
06:19:33,0,244,21.30,43.00,0
06:19:34,0,244,21.30,43.00,0
06:19:35,0,244,21.30,43.00,0
06:19:36,0,245,21.30,43.00,0
06:19:37,0,245,21.30,43.00,0
06:19:38,0,245,21.30,43.00,0
06:19:39,0,246,21.30,43.00,0
06:19:40,0,246,21.30,43.00,0
06:19:41,0,246,21.30,43.00,0
06:19:42,0,246,21.30,43.00,0
06:19:43,0,246,21.30,43.00,0
06:19:44,0,246,21.30,43.00,0
06:19:45,0,246,21.30,43.00,0
06:19:46,0,246,21.30,43.00,0
06:19:47,0,246,21.30,43.00,0
06:19:48,0,246,21.30,43.00,0
06:19:49,0,246,21.30,43.00,0
06:19:50,0,246,21.30,43.00,0
06:19:51,0,246,21.30,43.00,0
06:19:52,0,246,21.30,43.00,0
06:19:53,0,246,21.30,43.00,0
06:19:54,0,246,21.30,43.00,0
06:19:55,0,246,21.30,43.00,0
06:19:56,0,246,21.30,43.00,0
06:19:57,0,246,21.30,43.00,0
06:19:58,0,246,21.30,43.00,0
06:19:59,0,246,21.30,43.00,0
06:20:00,0,246,21.30,43.00,0
06:20:01,0,246,21.30,43.00,0
06:20:02,0,246,21.30,43.00,0
06:20:03,0,246,21.30,43.00,0
06:20:04,0,246,21.30,43.00,0
06:20:05,0,246,21.30,43.00,0
06:20:06,0,246,21.30,43.00,0
06:20:07,0,246,21.30,43.00,0
06:20:08,0,246,21.30,43.00,0
06:20:09,0,246,21.30,43.00,0
06:20:10,0,246,21.30,43.00,0
06:20:11,0,246,21.30,43.00,0
06:20:12,0,246,21.30,43.00,0
06:20:13,0,246,21.30,43.00,0
06:20:14,0,246,21.30,43.00,0
06:20:15,0,246,21.30,43.00,0
06:20:16,0,246,21.30,43.00,0
06:20:17,0,246,21.30,43.00,0
06:20:18,0,246,21.30,43.00,0
06:20:20,0,246,21.30,43.00,0
06:20:21,0,246,21.30,43.00,0
06:20:22,0,246,21.30,43.00,0
06:20:23,0,246,21.30,43.00,0
06:20:24,0,246,21.30,43.00,0
06:20:25,0,246,21.30,43.00,0
06:20:26,0,246,21.30,43.00,0
06:20:27,0,246,21.30,43.00,0
06:20:28,0,246,21.30,43.00,0
06:20:29,1,246,21.30,43.00,0
06:20:30,1,246,21.30,43.00,0
06:20:31,1,247,21.30,43.00,0
06:20:32,1,247,21.30,43.00,0
06:20:33,1,247,21.30,43.00,0
06:20:34,1,247,21.30,43.00,0
06:20:35,1,247,21.30,43.00,0
06:20:36,1,247,21.30,43.00,0
06:20:37,1,247,21.30,43.00,0
06:20:38,1,247,21.30,43.00,0
06:20:39,1,247,21.30,43.00,0
06:20:40,1,247,21.30,43.00,0
06:20:41,1,247,21.30,43.00,0
06:20:42,1,247,21.30,43.00,0
06:20:43,1,247,21.30,43.00,0
06:20:44,1,247,21.30,43.00,0
06:20:45,1,247,21.30,43.00,0
06:20:46,1,247,21.30,43.00,0
06:20:47,1,247,21.30,43.00,0
06:20:48,1,247,21.30,43.00,0
06:20:49,1,247,21.30,43.00,0
06:20:50,1,247,21.30,43.00,0
06:20:51,1,247,21.30,43.00,0
06:20:52,1,247,21.30,43.00,0
06:20:53,1,247,21.30,43.00,0
06:20:54,1,247,21.30,43.00,0
06:20:55,1,247,21.30,43.00,0
06:20:56,1,247,21.30,43.00,0
06:20:57,1,247,21.30,43.00,0
06:20:58,1,247,21.30,43.00,0
06:20:59,1,247,21.30,43.00,0
06:21:00,1,247,21.30,43.00,0
06:21:01,1,247,21.30,43.00,0
06:21:02,1,247,21.30,43.00,0
06:21:03,1,247,21.30,43.00,0
06:21:04,1,247,21.30,43.00,0
06:21:05,1,247,21.30,43.00,0
06:21:06,0,247,21.30,43.00,0
06:21:08,0,248,21.30,43.00,0
06:21:09,0,248,21.30,43.00,0
06:21:10,0,248,21.30,43.00,0
06:21:11,0,248,21.30,43.00,0
06:21:12,0,248,21.30,43.00,0
06:21:13,0,248,21.30,43.00,0
06:21:14,0,248,21.30,43.00,0
06:21:15,0,248,21.30,43.00,0
06:21:16,0,248,21.30,43.00,0
06:21:17,0,248,21.30,43.00,0
06:21:18,0,248,21.30,43.00,0
06:21:19,0,248,21.30,43.00,0
06:21:20,0,248,21.30,43.00,0
06:21:21,0,248,21.30,43.00,0
06:21:22,0,248,21.30,43.00,0
06:21:23,0,249,21.30,43.00,0
06:21:24,0,249,21.30,43.00,0
06:21:25,0,249,21.30,43.00,0
06:21:26,0,249,21.30,43.00,0
06:21:27,0,249,21.30,43.00,0
06:21:28,0,249,21.30,43.00,0
06:21:29,0,249,21.30,43.00,0
06:21:30,0,249,21.30,43.00,0
06:21:31,0,249,21.30,43.00,0
06:21:32,0,249,21.30,43.00,0
06:21:33,0,249,21.30,43.00,0
06:21:34,0,249,21.30,43.00,0
06:21:35,0,249,21.30,43.00,0
06:21:36,0,249,21.30,43.00,0
06:21:37,0,249,21.30,43.00,0
06:21:38,0,250,21.30,43.00,0
06:21:39,0,250,21.30,43.00,0
06:21:40,0,250,21.30,43.00,0
06:21:41,0,250,21.30,43.00,0
06:21:42,0,250,21.30,43.00,0
06:21:43,0,250,21.30,43.00,0
06:21:44,0,250,21.30,43.00,0
06:21:45,0,250,21.30,43.00,0
06:21:46,0,250,21.30,43.00,0
06:21:47,0,250,21.30,43.00,0
06:21:48,0,250,21.30,43.00,0
06:21:49,0,250,21.30,43.00,0
06:21:50,0,250,21.30,43.00,0
06:21:51,0,250,21.30,43.00,0
06:21:52,0,250,21.30,43.00,0
06:21:53,0,251,21.30,43.00,0
06:21:55,0,251,21.30,43.00,0
06:21:56,0,251,21.30,43.00,0
06:21:57,0,251,21.30,43.00,0
06:21:58,0,251,21.30,43.00,0
06:21:59,0,251,21.30,43.00,0
06:22:00,0,251,21.30,43.00,0
06:22:01,0,251,21.30,43.00,0
06:22:02,0,251,21.30,43.00,0
06:22:03,0,251,21.30,43.00,0
06:22:04,0,251,21.30,43.00,0
06:22:05,0,251,21.30,43.00,0
06:22:06,0,251,21.30,43.00,0
06:22:07,0,252,21.30,43.00,0
06:22:08,0,252,21.30,43.00,0
06:22:09,0,252,21.30,43.00,0
06:22:10,0,252,21.30,43.00,0
06:22:11,0,252,21.30,43.00,0
06:22:12,0,252,21.30,43.00,0
06:22:13,0,252,21.30,43.00,0
06:22:14,0,252,21.30,43.00,0
06:22:15,0,252,21.30,43.00,0
06:22:16,0,253,21.30,43.00,0
06:22:17,0,253,21.30,43.00,0
06:22:18,0,253,21.30,43.00,0
06:22:19,0,253,21.30,43.00,0
06:22:20,0,253,21.30,43.00,0
06:22:21,0,253,21.30,43.00,0
06:22:22,0,254,21.40,43.00,0
06:22:23,0,254,21.40,43.00,0
06:22:24,0,254,21.30,43.00,0
06:22:25,0,254,21.30,43.00,0
06:22:26,0,255,21.30,43.00,0
06:22:27,0,255,21.30,43.00,0
06:22:28,0,256,21.30,43.00,0
06:22:29,0,256,21.30,43.00,0
06:22:30,0,256,21.30,43.00,0
06:22:31,0,256,21.30,43.00,0
06:22:32,0,256,21.30,43.00,0
06:22:33,0,257,21.30,43.00,0
06:22:34,0,257,21.30,43.00,0
06:22:35,0,257,21.30,43.00,0
06:22:36,0,258,21.30,43.00,0
06:22:37,0,258,21.30,43.00,0
06:22:38,0,258,21.30,43.00,0
06:22:39,0,258,21.30,43.00,0
06:22:40,0,259,21.40,43.00,0
06:22:42,0,259,21.40,43.00,0
06:22:43,0,259,21.30,43.00,0
06:22:44,0,260,21.30,43.00,0
06:22:45,0,260,21.30,43.00,0
06:22:46,0,260,21.30,43.00,0
06:22:47,0,260,21.40,43.00,0
06:22:48,0,261,21.40,43.00,0
06:22:49,0,261,21.30,43.00,0
06:22:50,0,262,21.30,43.00,0
06:22:51,0,262,21.40,43.00,0
06:22:52,0,263,21.40,43.00,0
06:22:53,0,263,21.40,43.00,0
06:22:54,0,264,21.40,43.00,0
06:22:55,0,264,21.30,43.00,0
06:22:56,0,265,21.30,43.00,0
06:22:57,0,265,21.30,43.00,0
06:22:58,0,265,21.30,43.00,0
06:22:59,0,266,21.30,43.00,0
06:23:00,0,266,21.30,43.00,0
06:23:01,0,267,21.40,43.00,0
06:23:02,0,268,21.40,43.00,0
06:23:03,0,268,21.40,43.00,0
06:23:04,0,269,21.40,43.00,0
06:23:05,0,270,21.30,43.00,0
06:23:06,0,270,21.30,43.00,0
06:23:07,0,271,21.40,43.00,0
06:23:08,0,272,21.40,43.00,0
06:23:09,0,273,21.40,43.00,0
06:23:10,0,273,21.40,43.00,0
06:23:11,0,274,21.40,43.00,0
06:23:12,0,275,21.40,43.00,0
06:23:13,0,276,21.40,43.00,0
06:23:14,0,276,21.40,43.00,0
06:23:15,0,277,21.40,43.00,0
06:23:16,0,278,21.40,43.00,0
06:23:17,0,279,21.30,43.00,0
06:23:18,0,280,21.30,43.00,0
06:23:19,0,281,21.40,43.00,0
06:23:20,0,281,21.40,43.00,0
06:23:21,0,282,21.40,43.00,0
06:23:22,0,283,21.40,43.00,0
06:23:23,0,284,21.40,43.00,0
06:23:24,0,285,21.40,43.00,0
06:23:25,0,286,21.40,43.00,0
06:23:26,0,287,21.40,43.00,0
06:23:27,0,288,21.40,43.00,0
06:23:28,0,289,21.40,43.00,0
06:23:30,0,290,21.40,43.00,0
06:23:31,0,291,21.40,43.00,0
06:23:32,0,292,21.30,43.00,0
06:23:33,0,292,21.30,43.00,0
06:23:34,0,293,21.40,43.00,0
06:23:35,0,293,21.40,43.00,0
06:23:36,0,294,21.40,43.00,0
06:23:37,0,295,21.40,43.00,0
06:23:38,0,295,21.30,43.00,0
06:23:39,0,296,21.30,43.00,0
06:23:40,0,297,21.30,43.00,0
06:23:41,0,297,21.30,43.00,0
06:23:42,0,298,21.40,43.00,0
06:23:43,0,299,21.40,43.00,0
06:23:44,0,300,21.40,43.00,0
06:23:45,0,301,21.40,43.00,0
06:23:46,0,302,21.40,43.00,0
06:23:47,0,304,21.40,43.00,0
06:23:48,0,305,21.40,43.00,0
06:23:49,0,307,21.40,43.00,0
06:23:50,0,308,21.40,43.00,0
06:23:51,0,309,21.40,43.00,0
06:23:52,0,310,21.40,43.00,0
06:23:53,0,311,21.40,43.00,0
06:23:54,0,311,21.40,43.00,0
06:23:55,0,312,21.40,43.00,0
06:23:56,0,312,21.40,43.00,0
06:23:57,0,313,21.40,43.00,0
06:23:58,0,313,21.40,43.00,0
06:23:59,0,314,21.40,43.00,0
06:24:00,0,315,21.40,43.00,0
06:24:01,0,316,21.40,43.00,0
06:24:02,0,318,21.40,43.00,0
06:24:03,0,319,21.40,43.00,0
06:24:04,0,320,21.40,43.00,0
06:24:05,0,322,21.40,43.00,0
06:24:06,0,323,21.40,43.00,0
06:24:07,0,325,21.40,43.00,0
06:24:08,0,327,21.40,43.00,0
06:24:09,0,330,21.40,43.00,0
06:24:10,0,334,21.40,43.00,0
06:24:11,0,340,21.40,43.00,0
06:24:12,0,347,21.40,43.00,0
06:24:13,0,355,21.40,43.00,0
06:24:14,0,363,21.40,43.00,0
06:24:15,0,371,21.40,43.00,0
06:24:16,0,378,21.40,43.00,0
06:24:18,0,384,21.40,43.00,0
06:24:19,0,389,21.40,43.00,0
06:24:20,0,393,21.40,43.00,0
06:24:21,0,396,21.40,43.00,0
06:24:22,0,398,21.40,43.00,0
06:24:23,0,399,21.40,43.00,0
06:24:24,0,401,21.40,43.00,0
06:24:25,0,403,21.40,43.00,0
06:24:26,0,406,21.40,43.00,0
06:24:27,0,407,21.40,43.00,0
06:24:28,0,408,21.40,43.00,0
06:24:29,0,407,21.40,43.00,0
06:24:30,0,406,21.40,43.00,0
06:24:31,0,404,21.40,43.00,0
06:24:32,0,402,21.40,43.00,0
06:24:33,0,401,21.40,43.00,0
06:24:34,0,400,21.40,43.00,0
06:24:35,0,398,21.40,43.00,0
06:24:36,0,397,21.40,43.00,0
06:24:37,0,396,21.40,43.00,0
06:24:38,0,396,21.40,43.00,0
06:24:39,0,396,21.40,43.00,0
06:24:40,0,397,21.40,43.00,0
06:24:41,0,398,21.40,43.00,0
06:24:42,0,399,21.40,43.00,0
06:24:43,0,399,21.40,43.00,0
06:24:44,0,399,21.40,43.00,0
06:24:45,0,399,21.40,43.00,0
06:24:46,0,397,21.40,43.00,0
06:24:47,0,394,21.40,43.00,0
06:24:48,0,390,21.40,43.00,0
06:24:49,0,385,21.40,43.00,0
06:24:50,0,380,21.40,43.00,0
06:24:51,0,374,21.40,43.00,0
06:24:52,0,368,21.40,43.00,0
06:24:53,0,362,21.40,43.00,0
06:24:54,0,356,21.40,43.00,0
06:24:55,0,349,21.40,43.00,0
06:24:56,0,344,21.40,43.00,0
